152	valid	Trying 9/11 terror suspects in NYC courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Terrorists are different than common criminals. 
153	valid	Trying 9/11 terror suspects in NYC courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Terrorists should not be treated as common criminals. 
154	invalid	Trying 9/11 terror suspects in NYC courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Famine is not caused by a lack of food globally. 
155	valid	"Trying 9/11 terror suspects in NYC courts:Former New York Mayor Rudy Giuliani said on ABC's This Week: ""Khalid Sheikh Mohammed, when he was first arrested, asked to be brought to New York. I didn't think we were in the business of granting the requests of terrorists.  </s></s> Terrorists should not be tried in US "
156	valid	Trying 9/11 terror suspects in NYC courts:While there is a remote chance that civilian courts would expose some intelligence, it would only be exposing 8-year-old intelligence, which is very unlikely to be useful to terrorists.  </s></s> Intelligence surrounding 9/11 terrorists no longer valuable 
157	invalid	"Trying 9/11 terror suspects in NYC courts:Former New York Mayor Rudy Giuliani said on ABC's This Week: ""Khalid Sheikh Mohammed, when he was first arrested, asked to be brought to New York. I didn't think we were in the business of granting the requests of terrorists.  </s></s> Terrorists shouldn't be granted asylum "
158	valid	"Trying 9/11 terror suspects in NYC courts:Sen. John McCain, R-Ariz., compared the decision to try accused 9/11 mastermind Khalid Sheikh Mohammed and other terrorists in New York City to trying Nazi war criminal Hermann Goering in San Francisco. ""It's ridiculous. These are war criminals and terrorists and they should not be privy to regular courtroom procedures.  </s></s> Terrorists should not be tried in US courts "
159	valid	"Trying 9/11 terror suspects in NYC courts:Former New York Mayor Rudy Giuliani said on ABC's This Week: ""Khalid Sheikh Mohammed, when he was first arrested, asked to be brought to New York. I didn't think we were in the business of granting the requests of terrorists.  </s></s> Terrorists don't have to be tried in NYC "
160	valid	Trying terrorist suspects in civilian courts:our federal courts have waged an admirable war of their own against terrorists, whether the judges call it that or not. Our civilian courts have tried 195 cases of terrorism since 2001, according to Justice Department figures, and 91percent of them have resulted in convictions.  </s></s> Civil Courts have successfully tried terrorists 
161	valid	Trying terrorist suspects in civilian courts:our federal courts have waged an admirable war of their own against terrorists, whether the judges call it that or not. Our civilian courts have tried 195 cases of terrorism since 2001, according to Justice Department figures, and 91percent of them have resulted in convictions.  </s></s> US courts have been successful in terrorism cases 
163	valid	Trying terrorist suspects in civilian courts:our federal courts have waged an admirable war of their own against terrorists, whether the judges call it that or not. Our civilian courts have tried 195 cases of terrorism since 2001, according to Justice Department figures, and 91percent of them have resulted in convictions.  </s></s> US courts have successfully tried many terrorists 
164	invalid	Trying terrorist suspects in civilian courts:our federal courts have waged an admirable war of their own against terrorists, whether the judges call it that or not. Our civilian courts have tried 195 cases of terrorism since 2001, according to Justice Department figures, and 91percent of them have resulted in convictions.  </s></s> Multi-party systems do not fairly implement the wishes of the electorate: 
165	invalid	"Trying terrorist suspects in civilian courts:New York Mayor Rudy Giuliani praised the trial of the 1993 bombing of the World Trade Center, saying, ""New Yorkers won’t meet violence with violence, but with a far greater weapon -- the law.  </s></s> Turkey's membership would economically benefit the EU "
166	invalid	"Trying terrorist suspects in civilian courts:Rudy Giuliani told reporters about the 2006 civilian trial of ""20th hijacker"": ""I was in awe of our system. It does demonstrate that we can give people a fair trial, that we are exactly what we say we are. We are a nation of law.... I think he's going to be a symbol of American justice.  </s></s> The AUMF authorizes use of military force "
167	valid	"Trying terrorist suspects in civilian courts:Rudy Giuliani told reporters about the 2006 civilian trial of ""20th hijacker"": ""I was in awe of our system. It does demonstrate that we can give people a fair trial, that we are exactly what we say we are. We are a nation of law.... I think he's going to be a symbol of American justice.  </s></s> Terror subjects are due a fair trial in civilian courts. "
168	invalid	"Trying terrorist suspects in civilian courts:Rudy Giuliani told reporters about the 2006 civilian trial of ""20th hijacker"": ""I was in awe of our system. It does demonstrate that we can give people a fair trial, that we are exactly what we say we are. We are a nation of law.... I think he's going to be a symbol of American justice.  </s></s> Guantanamo is a shining example of American justice "
169	valid	"Trying terrorist suspects in civilian courts:Rudy Giuliani told reporters about the 2006 civilian trial of ""20th hijacker"": ""I was in awe of our system. It does demonstrate that we can give people a fair trial, that we are exactly what we say we are. We are a nation of law.... I think he's going to be a symbol of American justice.  </s></s> Trying terrorist suspects in civilian courts shows American justice "
170	valid	"Trying terrorist suspects in civilian courts:Rudy Giuliani told reporters about the 2006 civilian trial of ""20th hijacker"": ""I was in awe of our system. It does demonstrate that we can give people a fair trial, that we are exactly what we say we are. We are a nation of law.... I think he's going to be a symbol of American justice.  </s></s> Trying terrorist suspects in civilian courts demonstrates American justice "
171	valid	"Trying terrorist suspects in civilian courts:there is no longer much difference between a military and civilian trial. After the U.S. Supreme Court weighed in on the shortcomings of George W. Bush’s tribunals, Congress and the Obama administration granted more rights to the accused."" Therefore, trying terrorists in civilian courts is little different, and not more risky.  </s></s> Terrorist suspects can be tried in civilian courts "
172	invalid	"Trying terrorist suspects in civilian courts:there is no longer much difference between a military and civilian trial. After the U.S. Supreme Court weighed in on the shortcomings of George W. Bush’s tribunals, Congress and the Obama administration granted more rights to the accused."" Therefore, trying terrorists in civilian courts is little different, and not more risky.  </s></s> Terrorists can be tried in civilian courts, not in military "
173	invalid	"Trying terrorist suspects in civilian courts:there is no longer much difference between a military and civilian trial. After the U.S. Supreme Court weighed in on the shortcomings of George W. Bush’s tribunals, Congress and the Obama administration granted more rights to the accused."" Therefore, trying terrorists in civilian courts is little different, and not more risky.  </s></s> Terrorists can be tried in civilian courts, unlike military courts "
174	valid	"Trying terrorist suspects in civilian courts:there is no longer much difference between a military and civilian trial. After the U.S. Supreme Court weighed in on the shortcomings of George W. Bush’s tribunals, Congress and the Obama administration granted more rights to the accused."" Therefore, trying terrorists in civilian courts is little different, and not more risky.  </s></s> There is little difference between civilian courts and military tribunals. "
175	invalid	"Trying terrorist suspects in civilian courts:there is no longer much difference between a military and civilian trial. After the U.S. Supreme Court weighed in on the shortcomings of George W. Bush’s tribunals, Congress and the Obama administration granted more rights to the accused."" Therefore, trying terrorists in civilian courts is little different, and not more risky.  </s></s> New technology will never eliminate offshore oil leaks/spills "
176	valid	Trying terrorist suspects in civilian courts:The trials are wholly unnecessary; the Administration is holding some enemy combatants without trial and trying others through the military commission system, thus conceding that it has alternatives. As a result, any risks, expenses or other downsides of the trials are being undertaken solely for the purpose of empty symbolism.  </s></s> Alternatives to trialing terrorists are available 
177	valid	Trying terrorist suspects in civilian courts:The trials are wholly unnecessary; the Administration is holding some enemy combatants without trial and trying others through the military commission system, thus conceding that it has alternatives. As a result, any risks, expenses or other downsides of the trials are being undertaken solely for the purpose of empty symbolism.  </s></s> Trials are a waste; civilian trials unnecessary 
178	valid	Trying terrorist suspects in civilian courts:The trials are wholly unnecessary; the Administration is holding some enemy combatants without trial and trying others through the military commission system, thus conceding that it has alternatives. As a result, any risks, expenses or other downsides of the trials are being undertaken solely for the purpose of empty symbolism.  </s></s> The trials are merely for symbolic purposes 
179	valid	Trying terrorist suspects in civilian courts:The trials are wholly unnecessary; the Administration is holding some enemy combatants without trial and trying others through the military commission system, thus conceding that it has alternatives. As a result, any risks, expenses or other downsides of the trials are being undertaken solely for the purpose of empty symbolism.  </s></s> Military tribunals make trying terrorists in court unnecessary. 
180	invalid	Trying terrorist suspects in civilian courts:The trials are wholly unnecessary; the Administration is holding some enemy combatants without trial and trying others through the military commission system, thus conceding that it has alternatives. As a result, any risks, expenses or other downsides of the trials are being undertaken solely for the purpose of empty symbolism.  </s></s> Once the US leaves, terrorists will launch a massive, violent campaign. 
181	valid	"Trying terrorist suspects in civilian courts:New York Mayor Rudy Giuliani praised the trial of the 1993 bombing of the World Trade Center, saying, ""New Yorkers won’t meet violence with violence, but with a far greater weapon -- the law.  </s></s> Law is more effective weapon against terrorists "
182	valid	"Trying terrorist suspects in civilian courts:New York Mayor Rudy Giuliani praised the trial of the 1993 bombing of the World Trade Center, saying, ""New Yorkers won’t meet violence with violence, but with a far greater weapon -- the law.  </s></s> Trying terrorist suspects in civil courts is better than violence "
183	valid	"Trying terrorist suspects in civilian courts:New York Mayor Rudy Giuliani praised the trial of the 1993 bombing of the World Trade Center, saying, ""New Yorkers won’t meet violence with violence, but with a far greater weapon -- the law.  </s></s> The law is a far better weapon than violence "
184	valid	"Trying terrorist suspects in civilian courts:New York Mayor Rudy Giuliani praised the trial of the 1993 bombing of the World Trade Center, saying, ""New Yorkers won’t meet violence with violence, but with a far greater weapon -- the law.  </s></s> Terrorists should be met with the weapon of the law. "
185	invalid	Trying terrorist suspects in civilian courts:Apart from the fact that any such trial will be a security nightmare and a terror threat to New York -- what better propaganda-by-deed than blowing up the entire courtroom, making KSM a martyr and making the judge, jury and spectators into fresh victims? -- it will endanger U.S. security.  </s></s> Civil trials endanger national security 
186	valid	Trying terrorist suspects in civilian courts:Apart from the fact that any such trial will be a security nightmare and a terror threat to New York -- what better propaganda-by-deed than blowing up the entire courtroom, making KSM a martyr and making the judge, jury and spectators into fresh victims? -- it will endanger U.S. security.  </s></s> Trying terrorist suspects in civilian courts undermines US security 
187	valid	Trying terrorist suspects in civilian courts:Apart from the fact that any such trial will be a security nightmare and a terror threat to New York -- what better propaganda-by-deed than blowing up the entire courtroom, making KSM a martyr and making the judge, jury and spectators into fresh victims? -- it will endanger U.S. security.  </s></s> A terrorism trial in New York would endanger US security 
188	valid	Trying terrorist suspects in civilian courts:Apart from the fact that any such trial will be a security nightmare and a terror threat to New York -- what better propaganda-by-deed than blowing up the entire courtroom, making KSM a martyr and making the judge, jury and spectators into fresh victims? -- it will endanger U.S. security.  </s></s> Trying terrorists in US invites a terrorist attack 
190	invalid	"Trying terrorist suspects in civilian courts:Brutal interrogations. Holder and his team plan to prevent the 9/11 prosecution from morphing into a trial of the CIA for torture, Newsweek has reported, by avoiding or minimizing reliance on admissions derived (or arguably derived) from coercive interrogations. These admissions may include Mohammed's statements during a 2007 Guantanamo hearing that he personally beheaded Wall Street Journal reporter Daniel Pearl and ""was responsible for the 9/11 operation, from A to Z.  </s></s> Brutal interrogations avoid CIA torture "
191	invalid	"Trying terrorist suspects in civilian courts:Brutal interrogations. Holder and his team plan to prevent the 9/11 prosecution from morphing into a trial of the CIA for torture, Newsweek has reported, by avoiding or minimizing reliance on admissions derived (or arguably derived) from coercive interrogations. These admissions may include Mohammed's statements during a 2007 Guantanamo hearing that he personally beheaded Wall Street Journal reporter Daniel Pearl and ""was responsible for the 9/11 operation, from A to Z.  </s></s> Enhanced interrogations are not evidence of torture "
192	invalid	"Trying terrorist suspects in civilian courts:Brutal interrogations. Holder and his team plan to prevent the 9/11 prosecution from morphing into a trial of the CIA for torture, Newsweek has reported, by avoiding or minimizing reliance on admissions derived (or arguably derived) from coercive interrogations. These admissions may include Mohammed's statements during a 2007 Guantanamo hearing that he personally beheaded Wall Street Journal reporter Daniel Pearl and ""was responsible for the 9/11 operation, from A to Z.  </s></s> Civilian trials avoid using evidence from coercive interrogations. "
193	invalid	Trying terrorist suspects in civilian courts:In deciding to use federal court, the attorney general probably considered the record of the military commission system that was established in November 2001. This system secured three convictions in eight years. The only person who had a full commission trial, Osama bin Laden's driver, received five additional months in prison, resulting in a sentence that was shorter than he probably would have received from a federal judge.  </s></s> Military tribunals have performed poorly versus civilian courts 
194	invalid	Trying terrorist suspects in civilian courts:In deciding to use federal court, the attorney general probably considered the record of the military commission system that was established in November 2001. This system secured three convictions in eight years. The only person who had a full commission trial, Osama bin Laden's driver, received five additional months in prison, resulting in a sentence that was shorter than he probably would have received from a federal judge.  </s></s> Military commissions have a strong record 
195	invalid	Trying terrorist suspects in civilian courts:In deciding to use federal court, the attorney general probably considered the record of the military commission system that was established in November 2001. This system secured three convictions in eight years. The only person who had a full commission trial, Osama bin Laden's driver, received five additional months in prison, resulting in a sentence that was shorter than he probably would have received from a federal judge.  </s></s> Terrorists have been tried in civilian courts before, should be tried 
196	invalid	Trying terrorist suspects in civilian courts:In deciding to use federal court, the attorney general probably considered the record of the military commission system that was established in November 2001. This system secured three convictions in eight years. The only person who had a full commission trial, Osama bin Laden's driver, received five additional months in prison, resulting in a sentence that was shorter than he probably would have received from a federal judge.  </s></s> Military commissions are more effective than civilian courts 
197	invalid	"Trying terrorist suspects in civilian courts:Former New York Mayor Rudy Giuliani commented that he felt the decision to try terror suspects in New York: ""seems to be an overconcern with the rights of terrorists and a lack of concern for the rights of the public.  </s></s> There is no wind on the moon. "
198	valid	"Trying terrorist suspects in civilian courts:Former New York Mayor Rudy Giuliani commented that he felt the decision to try terror suspects in New York: ""seems to be an overconcern with the rights of terrorists and a lack of concern for the rights of the public.  </s></s> Civilian trials show more concern for terrorists than public. "
199	invalid	"Trying terrorist suspects in civilian courts:Former New York Mayor Rudy Giuliani commented that he felt the decision to try terror suspects in New York: ""seems to be an overconcern with the rights of terrorists and a lack of concern for the rights of the public.  </s></s> Detainees show over-concern for rights of terrorists "
200	invalid	"Trying terrorist suspects in civilian courts:Former New York Mayor Rudy Giuliani commented that he felt the decision to try terror suspects in New York: ""seems to be an overconcern with the rights of terrorists and a lack of concern for the rights of the public.  </s></s> Terrorists are not being tried in civilian courts "
201	invalid	"Trying terrorist suspects in civilian courts:Former New York Mayor Rudy Giuliani commented that he felt the decision to try terror suspects in New York: ""seems to be an overconcern with the rights of terrorists and a lack of concern for the rights of the public.  </s></s> Terror suspects should be tried in civilian courts "
202	invalid	Trying terrorist suspects in civilian courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Republican energy policies favor more offshore drilling and renewables 
203	valid	Trying terrorist suspects in civilian courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Terrorists should not be treated as common criminals. 
204	invalid	Trying terrorist suspects in civilian courts:Apart from the fact that any such trial will be a security nightmare and a terror threat to New York -- what better propaganda-by-deed than blowing up the entire courtroom, making KSM a martyr and making the judge, jury and spectators into fresh victims? -- it will endanger U.S. security.  </s></s> The Pakistani government should tolerate a unilateral US capture of Bin Laden, if the intelligence is fleeting. 
205	invalid	Trying terrorist suspects in civilian courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Terrorists are not criminals with rights to trial 
206	invalid	Trying terrorist suspects in civilian courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Terrorists are a special kind of criminal; they deserve rights. 
207	valid	Trying terrorist suspects in civilian courts:a federal court trial will come sooner and be speedier, since the new military rules have yet to be completed and tested in the real world.  </s></s> Trying terrorists in civilian courts faster and easier 
208	invalid	Trying terrorist suspects in civilian courts:a federal court trial will come sooner and be speedier, since the new military rules have yet to be completed and tested in the real world.  </s></s> A military trial will be quicker and easier 
209	valid	Trying terrorist suspects in civilian courts:a federal court trial will come sooner and be speedier, since the new military rules have yet to be completed and tested in the real world.  </s></s> Civilian courts are faster than military tribunals. 
210	invalid	Trying terrorist suspects in civilian courts:a federal court trial will come sooner and be speedier, since the new military rules have yet to be completed and tested in the real world.  </s></s> New Mexico Governor Bill Richardson 
211	invalid	"Trying terrorist suspects in civilian courts:Sen. John McCain, R-Ariz., compared the decision to try accused 9/11 mastermind Khalid Sheikh Mohammed and other terrorists in New York City to trying Nazi war criminal Hermann Goering in San Francisco. ""It's ridiculous. These are war criminals and terrorists and they should not be privy to regular courtroom procedures.  </s></s> Justice Department Defense 1/27/06 "
212	valid	"Trying terrorist suspects in civilian courts:Sen. John McCain, R-Ariz., compared the decision to try accused 9/11 mastermind Khalid Sheikh Mohammed and other terrorists in New York City to trying Nazi war criminal Hermann Goering in San Francisco. ""It's ridiculous. These are war criminals and terrorists and they should not be privy to regular courtroom procedures.  </s></s> Terrorists should not be given privileges of civilian courts "
213	valid	"Trying terrorist suspects in civilian courts:Sen. John McCain, R-Ariz., compared the decision to try accused 9/11 mastermind Khalid Sheikh Mohammed and other terrorists in New York City to trying Nazi war criminal Hermann Goering in San Francisco. ""It's ridiculous. These are war criminals and terrorists and they should not be privy to regular courtroom procedures.  </s></s> Terrorists should not be tried under normal procedures "
214	valid	"Trying terrorist suspects in civilian courts:Sen. John McCain, R-Ariz., compared the decision to try accused 9/11 mastermind Khalid Sheikh Mohammed and other terrorists in New York City to trying Nazi war criminal Hermann Goering in San Francisco. ""It's ridiculous. These are war criminals and terrorists and they should not be privy to regular courtroom procedures.  </s></s> Terrorists should not be tried in civilian courts "
215	valid	"Trying terrorist suspects in civilian courts:Sen. John McCain, R-Ariz., compared the decision to try accused 9/11 mastermind Khalid Sheikh Mohammed and other terrorists in New York City to trying Nazi war criminal Hermann Goering in San Francisco. ""It's ridiculous. These are war criminals and terrorists and they should not be privy to regular courtroom procedures.  </s></s> Terrorist suspects should not be tried in civilian courts "
216	invalid	"Trying terrorist suspects in civilian courts:Brutal interrogations. Holder and his team plan to prevent the 9/11 prosecution from morphing into a trial of the CIA for torture, Newsweek has reported, by avoiding or minimizing reliance on admissions derived (or arguably derived) from coercive interrogations. These admissions may include Mohammed's statements during a 2007 Guantanamo hearing that he personally beheaded Wall Street Journal reporter Daniel Pearl and ""was responsible for the 9/11 operation, from A to Z.  </s></s> There is little difference between a military and civilian trial. "
217	valid	Trying terrorist suspects in civilian courts:Terrorists are a certain kind of villan. They attempt to kill massive numbers of civilians in a war against civilization and society. They are not like common criminals, so should not be treated as such, with rights in a civilian trial.  </s></s> Terrorists are not like ordinary criminals. 
218	invalid	Trying terrorist suspects in civilian courts:In deciding to use federal court, the attorney general probably considered the record of the military commission system that was established in November 2001. This system secured three convictions in eight years. The only person who had a full commission trial, Osama bin Laden's driver, received five additional months in prison, resulting in a sentence that was shorter than he probably would have received from a federal judge.  </s></s> Diffuse wave energy requires many wave generators; high impact 
219	valid	Trying terrorist suspects in civilian courts:The detainees, as they have shown in the past, are especially dangerous to guards, a problem that's more acute when in transit or in civilian prisons than in a facility like Guantanamo that's designed to house them.  </s></s> Terrorists can be dangerous to guards 
220	invalid	Trying terrorist suspects in civilian courts:The detainees, as they have shown in the past, are especially dangerous to guards, a problem that's more acute when in transit or in civilian prisons than in a facility like Guantanamo that's designed to house them.  </s></s> Guantanamo detainees are dangerous to guards 
222	invalid	Trying terrorist suspects in civilian courts:The jobs created to handle the trying and imprisoning of terrorists are an attractive component of bringing them to US territory, particularly during economic difficulties. This is demonstrate in Illinois, where Senator Dick Durbin (D) has been seeking the opportunity for precisely this reason - to create jobs and possibly even win greater voter support.  </s></s> Underground storage with potential of future use is bad idea. 
223	valid	Trying terrorist suspects in civilian courts:The jobs created to handle the trying and imprisoning of terrorists are an attractive component of bringing them to US territory, particularly during economic difficulties. This is demonstrate in Illinois, where Senator Dick Durbin (D) has been seeking the opportunity for precisely this reason - to create jobs and possibly even win greater voter support.  </s></s> Trying and imprisoning terrorists will be popular where it creates jobs. 
224	valid	Trying terrorist suspects in civilian courts:The jobs created to handle the trying and imprisoning of terrorists are an attractive component of bringing them to US territory, particularly during economic difficulties. This is demonstrate in Illinois, where Senator Dick Durbin (D) has been seeking the opportunity for precisely this reason - to create jobs and possibly even win greater voter support.  </s></s> Terrorist detention creates jobs in US economy 
225	invalid	Trying terrorist suspects in civilian courts:The jobs created to handle the trying and imprisoning of terrorists are an attractive component of bringing them to US territory, particularly during economic difficulties. This is demonstrate in Illinois, where Senator Dick Durbin (D) has been seeking the opportunity for precisely this reason - to create jobs and possibly even win greater voter support.  </s></s> Terrorists can be lured to US by the prospect of jobs 
226	valid	Trying terrorist suspects in civilian courts:The jobs created to handle the trying and imprisoning of terrorists are an attractive component of bringing them to US territory, particularly during economic difficulties. This is demonstrate in Illinois, where Senator Dick Durbin (D) has been seeking the opportunity for precisely this reason - to create jobs and possibly even win greater voter support.  </s></s> Trying terrorists will create jobs. 
227	invalid	Trying terrorist suspects in civilian courts:What do we hope to accomplish by trying these mass murderers on U.S. soil? Will it produce more troops from our NATO allies to finish the job in Afghanistan? Not likely. When the world sees how good and fair we are, will it love America more and will terrorists decide to kill us less? Only in the world of make-believe inhabited by American Civil Liberties Union lawyers.  </s></s> Civil courts would expose only 8-year-old intelligence 
228	valid	Trying terrorist suspects in civilian courts:What do we hope to accomplish by trying these mass murderers on U.S. soil? Will it produce more troops from our NATO allies to finish the job in Afghanistan? Not likely. When the world sees how good and fair we are, will it love America more and will terrorists decide to kill us less? Only in the world of make-believe inhabited by American Civil Liberties Union lawyers.  </s></s> Trying terrorists in US courts will not help US achieve anything. 
229	invalid	Trying terrorist suspects in civilian courts:What do we hope to accomplish by trying these mass murderers on U.S. soil? Will it produce more troops from our NATO allies to finish the job in Afghanistan? Not likely. When the world sees how good and fair we are, will it love America more and will terrorists decide to kill us less? Only in the world of make-believe inhabited by American Civil Liberties Union lawyers.  </s></s> Terrorists will not be motivated to return to America 
230	invalid	Trying terrorist suspects in civilian courts:What do we hope to accomplish by trying these mass murderers on U.S. soil? Will it produce more troops from our NATO allies to finish the job in Afghanistan? Not likely. When the world sees how good and fair we are, will it love America more and will terrorists decide to kill us less? Only in the world of make-believe inhabited by American Civil Liberties Union lawyers.  </s></s> Terrorists will not be tried in civilian courts. 
231	invalid	Trying terrorist suspects in civilian courts:What do we hope to accomplish by trying these mass murderers on U.S. soil? Will it produce more troops from our NATO allies to finish the job in Afghanistan? Not likely. When the world sees how good and fair we are, will it love America more and will terrorists decide to kill us less? Only in the world of make-believe inhabited by American Civil Liberties Union lawyers.  </s></s> Trialing terrorists in civilian courts will only breed more Americans 
232	invalid	Trying terrorist suspects in civilian courts:a federal court trial will come sooner and be speedier, since the new military rules have yet to be completed and tested in the real world.  </s></s> Trying terrorists in military courts is faster 
233	valid	Trying terrorist suspects in civilian courts:Which brings us to the idea that allowing Mr. Mohammed to take the stand will give him a soapbox. The truth is, if the trial provides a propaganda platform for anybody, it will be for our side. [...] First, federal courts do not permit TV cameras in the courtroom, so the opportunity for “real time” jihadist propagandizing won’t exist.  </s></s> There will be no TV cameras in trials of terror suspects. 
234	valid	Trying terrorist suspects in civilian courts:The detainees, as they have shown in the past, are especially dangerous to guards, a problem that's more acute when in transit or in civilian prisons than in a facility like Guantanamo that's designed to house them.  </s></s> Terrorist suspects are particularly dangerous to guards 
235	invalid	Trying terrorist suspects in civilian courts:Which brings us to the idea that allowing Mr. Mohammed to take the stand will give him a soapbox. The truth is, if the trial provides a propaganda platform for anybody, it will be for our side. [...] First, federal courts do not permit TV cameras in the courtroom, so the opportunity for “real time” jihadist propagandizing won’t exist.  </s></s> Wind turbines can cause land-use around base. 
236	invalid	Trying terrorist suspects in civilian courts:The detainees, as they have shown in the past, are especially dangerous to guards, a problem that's more acute when in transit or in civilian prisons than in a facility like Guantanamo that's designed to house them.  </s></s> Video games keep people sitting in front of the TV and inactive. 
237	invalid	Trying terrorist suspects in civilian courts:In terrorist trials over the past 15 years, federal prosecutors and judges have gained extensive experience protecting intelligence sources and methods, limiting a defendant's ability to raise irrelevant issues and tightly controlling the courtroom.  </s></s> Terrorists can be tried in civilian courts, not in intelligence trials 
238	invalid	Trying terrorist suspects in civilian courts:In terrorist trials over the past 15 years, federal prosecutors and judges have gained extensive experience protecting intelligence sources and methods, limiting a defendant's ability to raise irrelevant issues and tightly controlling the courtroom.  </s></s> Terrorist trials have demonstrated effectiveness of secret courts 
239	invalid	Trying terrorist suspects in civilian courts:In terrorist trials over the past 15 years, federal prosecutors and judges have gained extensive experience protecting intelligence sources and methods, limiting a defendant's ability to raise irrelevant issues and tightly controlling the courtroom.  </s></s> Trials in civilian courts have improved intelligence collection 
240	invalid	Trying terrorist suspects in civilian courts:In terrorist trials over the past 15 years, federal prosecutors and judges have gained extensive experience protecting intelligence sources and methods, limiting a defendant's ability to raise irrelevant issues and tightly controlling the courtroom.  </s></s> Two-state solution and peace is critical to regional stability. 
241	valid	Trying terrorist suspects in civilian courts:Which brings us to the idea that allowing Mr. Mohammed to take the stand will give him a soapbox. The truth is, if the trial provides a propaganda platform for anybody, it will be for our side. [...] First, federal courts do not permit TV cameras in the courtroom, so the opportunity for “real time” jihadist propagandizing won’t exist.  </s></s> Terrorist trials do not allow propaganda 
242	invalid	Trying terrorist suspects in civilian courts:Which brings us to the idea that allowing Mr. Mohammed to take the stand will give him a soapbox. The truth is, if the trial provides a propaganda platform for anybody, it will be for our side. [...] First, federal courts do not permit TV cameras in the courtroom, so the opportunity for “real time” jihadist propagandizing won’t exist.  </s></s> Terrorists will not have a soapbox in trials, 
243	invalid	Trying terrorist suspects in civilian courts:Which brings us to the idea that allowing Mr. Mohammed to take the stand will give him a soapbox. The truth is, if the trial provides a propaganda platform for anybody, it will be for our side. [...] First, federal courts do not permit TV cameras in the courtroom, so the opportunity for “real time” jihadist propagandizing won’t exist.  </s></s> Allowing Mohammed to testify will not give him a soapbox 
244	valid	Trying terrorist suspects in civilian courts:In terrorist trials over the past 15 years, federal prosecutors and judges have gained extensive experience protecting intelligence sources and methods, limiting a defendant's ability to raise irrelevant issues and tightly controlling the courtroom.  </s></s> US courts have successfully tried terrorists and protected intelligence. 
245	invalid	Turkey EU membership:Europe is seen as a Christian club in many ways. This is, in most ways, contrary to modern principles of diversity, integration, and mutual understanding. If religious diversity is seen as a desirable objective in itself, Turkey's membership will help in its realization.  </s></s> The NSA program's failure to procure judicial orders violated the fourth (right to privacy) and 
246	valid	Turkey EU membership:In a few states there are actually large majorities against: by as much as 2: 1 in Austria, France and Germany. The EU should not force these strongly opposed states to accept Turkey's admission into the EU.  </s></s> There are strong majorities against Turkish EU membership. 
247	invalid	Turkey EU membership:This was when its candidacy was unanimously accepted after three decades of consistent Turkish requests.  </s></s> The electoral college helps protect the interests of smaller states in the union 
248	invalid	Turkey EU membership:This was when its candidacy was unanimously accepted after three decades of consistent Turkish requests.  </s></s> Turkey was promised a chance to join the EU at the Helsinki summit (1999) 
249	valid	Turkey EU membership:in order to receive investment. Besides, Turkey is already a member of a customs union, thus does not need the EU membership.  </s></s> Turkey does not need EU membership for investment. 
250	valid	Turkey EU membership:This was when its candidacy was unanimously accepted after three decades of consistent Turkish requests.  </s></s> Turkey's accession to the EU was historic 
251	valid	Turkey EU membership:in order to receive investment. Besides, Turkey is already a member of a customs union, thus does not need the EU membership.  </s></s> Turkey does not need EU membership. 
252	invalid	Turkey EU membership:This was when its candidacy was unanimously accepted after three decades of consistent Turkish requests.  </s></s> Turkey's candidacy for president in 2006 was unanimously accepted 
253	invalid	Turkey EU membership:This was when its candidacy was unanimously accepted after three decades of consistent Turkish requests.  </s></s> The EU approved the Turkish candidacy in 2004 
254	valid	Turkey EU membership:In a few states there are actually large majorities against: by as much as 2: 1 in Austria, France and Germany. The EU should not force these strongly opposed states to accept Turkey's admission into the EU.  </s></s> The EU should not force states to accept Turkey 
255	invalid	Turkey EU membership:in order to receive investment. Besides, Turkey is already a member of a customs union, thus does not need the EU membership.  </s></s> Twitter fosters appreciation for what you are doing now. 
256	valid	Turkey EU membership:in order to receive investment. Besides, Turkey is already a member of a customs union, thus does not need the EU membership.  </s></s> Turkey doesn't have to join the EU 
257	invalid	Turkey EU membership:in order to receive investment. Besides, Turkey is already a member of a customs union, thus does not need the EU membership.  </s></s> EU membership is not necessary for Turkey to join 
